treasure,"n. 宝物, 财富
vt. 珍爱, 重视, 秘藏"
take sth. for granted, 信以为然
worth,"n. 价值, 财产
a. 值...的, 值得的"
point out,"na. 指出
"
unexpected,"a. 料想不到的, 突然的, 意外的
"
stove,"n. 火炉, 窑
vt. 用火炉烤
stave的过去式和过去分词"
enamel,"n. 珐琅, 瓷釉
vt. 涂以瓷釉, 彩饰"
glory,"n. 光荣, 荣耀, 荣誉, 壮丽, 繁荣
vi. 自豪"
porch,"n. 门廊, 走廊"
aroma,"n. 浓香, 香气
"
reassuring,"a. 安心的, 可靠的, 鼓励的"
stir,"n. 骚动, 轰动, 搅动, 监狱
vt. 移动, 摇动, 激起, 惹起, 搅拌
vi. 走动, 传播, 搅拌"
wooden,"a. 木制的, 呆笨的, 木然的"
minestrone,"n. (加蔬菜,大麦,通心粉等煮成的)蔬菜通心粉汤"
girlhood,"n. 少女时代, 少女们"
inherit,"vt. 继承, 遗传
vi. 接受遗产"
immigrant,"n. 移民
a. 移入的, 移民的"
guarantee,"n. 担保, 抵押品, 保证书
vt. 保证, 担保"
symbol,"n. 符号, 象征, 代号, 信条
"
security,"n. 安全, 安全性, 防护物, 保安, 可靠性, 担保人, 抵押品, 保证金
"
brew,"n. 酿造酒, 酝酿
v. 酿造, 酝酿"
pasta,"n. 意大利面食
"
bean,"n. 豆子
"
carrot,"n. 胡萝卜
"
celery,"n. 芹菜
"
go with,"伴随, 与...相配"
watery,"a. 水的, 湿的, 平淡的, 稀薄的, 水淋淋的"
denote,"vt. 指示, 表示"
at one time,"同时, 曾经"
embarrassment,"n. 困难, 阻碍, 困窘
"
pal,"n. 朋友, 伙伴, 同志, 同谋
vi. 交友, 结伴"
uniform,"n. 制服
a. 统一的, 一律的, 始终如一的"
chrome,"n. 铬, 铬合金
"
shining,"a. 光亮的, 华丽的"
utensil,"n. 器皿, 用具"
bland,"a. 温和的, 乏味的, 冷漠的
"
flame,"n. 火焰, 火舌, 热情, 光辉
vt. 焚烧, 用火焰给...灭菌, 用火焰传送(信号), 点燃, 激动
vi. 燃烧, 爆发, 闪耀
"
blacken,"vt. 使变黑, 诽谤
vi. 变黑"
stilted,"a. 踏上高跷的, 虚饰的, 夸大的, 夸张的, 呆板的, 不自然的, 做作的"
subdued,"a. 屈服的, 被抑制的, 减弱的, 柔和的"
at that time,在那时
retort,"n. 反驳, 顶嘴, 蒸馏器, 曲颈甑
vi. 反驳, 回嘴, 反击
vt. 反击, 反驳, 蒸馏"
in a state of,处于…的状态
turn sb. off,"v. 关掉
"
stony,"a. 多石的, 无情的"
know better than,不至于蠢到…
know better than to do,无
wreck,"n. 失事, 残骸, 破坏
vt. 使失事, 拆毁, 破坏
vi. (船)失事, 营救失事船只"
embrace,"n. 拥抱
vt. 拥抱, 互相拥抱, 包含, 收买
vi. 拥抱"
slap,"n. 掴, 掌击, 侮辱, 拍击声
v. 拍击, 惩罚
adv. 正面地, 直接地, 突然地"
stain,"n. 污染, 污点, 着色剂
vt. 沾染, 染污, 着色
vi. 变脏"
ornately,adv. 装饰过分地；词藻华丽地
carve,"v. 雕刻, 切开"
be faced with,"面对,面临着…"
respond,"vt. 以...回答
vi. 回答, 响应, 回报, 有反应, 承担责任"
emphatically,"adv. 强调地, 着重地"
launch into,"开始,着手,投入;大谈特谈,侈谈,大发"
animated,"a. 活生生的, 能活动的, 活泼的, 欢快的"
heartache,"n. 心痛, 悲叹"
indigestion,"n. 消化不良
"
gout,"n. 味, 趣味, 嗜好, 痛风, 麦秆病, 一滴, 一团
"
ailment,"n. 病痛, 疾病
"
eccentric,"n. 怪人, 偏心圆
a. 古怪的, 反常的, 不同圆心的"
amazement,"n. 惊愕, 惊异"
confide,"vt. 吐露, 委托
vi. 信赖"
physical,"a. 身体的, 物质的, 自然的, 物理学的, 好色的
n. 体格检查"
unalloyed,"a. 未搀杂的, 纯粹的, 非合金的"
turn off,"v. 关掉
"
bury,"vt. 埋葬, 埋藏"
glorious,a. 光荣的
era,"n. 时代, 纪元, 时期"
assurance,"n. 保证, 把握, 信心, 保险
"
amidst,prep. 在...当中
savory,"a. 风味极佳的, 可口的, 味香的
n. 开胃菜"
ingredient,"n. 成分, 因素
"
chunk,"n. 大块, 矮胖的人(或物)
"
huff,"vt. 激怒, 发怒, 提高价格, 吹胀
vi. 吹气, 恫吓, 发怒
n. 发怒"
wink,"n. 眨眼, 使眼色, 瞬间
vi. 眨眼, 使眼色, 闪烁
vt. 眨"
weep,"n. 哭, 哭泣
vi. 哭泣, 流泪, 哀悼, 滴落
vt. 哭着使..., 悲叹, 滴下"
sob,"vi. 啜泣, 呜咽
vt. 哭诉, 哭得使
n. 啜泣, 呜咽"
adolescent,"a. 青春期的, 青少年的
n. 青少年"
detestable,"a. 可憎的, 可恶的"
wake up,"na. 同“wake”；叫醒；醒来；振作起来
"
teenager,n. 十三岁到十九岁的少年
ponytail,n. 马尾辫
lipstick,"n. 口红, 唇膏
"
ancient,"a. 古代的, 古老的, 年老的, 旧的"
confess,"v. 承认, 坦白, 忏悔, 供认"
sympathy,"n. 同情, 赞同, 怜悯, 慰问, 吊唁
"
tremble,"n. 战栗, 颤抖
vi. 战栗, 忧虑, 摇晃"
on the brink of,"在…边缘,濒于,接近,几乎,差点"
decrepitude,"n. 衰老, 老朽"
perilously,"adv. 充满危险地, 危机四伏地"
inspire,"vt. 使感动, 激发, 启示, 吸入, 鼓舞, 产生, 使生灵感
vi. 吸入, 赋予灵感"
claim,"n. 要求, 要求权, 断言, 权利
vt. 要求, 认领, 主张
vi. 提出要求, 主张, 断言"
blow out,"na. 取消；停止鼓风；(吹)胀；吹破
"
gulp,"vt. 吞, 大口大口地吸气, 吸收, 抑制
vi. 吞咽
n. 吞咽
"
amaze,vt. 使吃惊
annoy,"vt. 使恼怒, 骚扰"
irritate,"vt. 激怒, 使发怒, 使兴奋, 使发炎
vi. 引起不快"
frighten,"vt. 使惊吓
vi. 惊恐"
add up to,合计达
egocentric,"a. 自我中心的, 利己主义的
n. 利己主义者"
despite,"n. 轻视, 憎恨
prep. 虽然, 尽管"
creakiness,n. creaky的变形
cragginess,"n. 多岩状, 峻峭, 崎岖"
silken,"a. 丝的, 绸制的, 柔软的, 圆滑的"
amount,"n. 总数, 总额
vi. 总计, 等同"
anticipation,"n. 预期, 预料
"
unobtrusively,adv. 不显眼地；不容易看到地；客气地
whimsical,"a. 怪念头多的, 反复无常的, 古怪的, 异想天开的"
grateful,"a. 感谢的, 感激的, 令人快意的, 受欢迎的"
relieve,"vt. 减轻, 救济, 解除, 使免除, 换...的班, 使得到调剂, 使不单调, 衬托, 使显著
vi. 救济, 当替补投手, 呈鲜明突出"
inevitable,"a. 不可避免的, 必然的
"
used to do sth., 过去常常做某事
enormous,"a. 巨大的, 庞大的"
project,"n. 计划, 设计, 事业
vt. 计划, 设计, 投掷, 发射, 使凸出, 放映
vi. 凸出"
perpetually,"adv. 永恒地, 持久地"
flawed,a. 有缺陷的；有裂纹的；有瑕疵的
awkward,"a. 笨拙的, 棘手的"
approximate,"a. 大约的, 接近的, 近似的
vt. 接近, 使接近, 粗略估计
vi. 接近于"
polish up,"na. 完成；〔口语〕改善；同“polish”
"
rough,"n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难
a. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的
vt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗
vi. 变粗糙
adv. 粗糙地, 粗暴地"
delight,"n. 高兴, 愉快
vt. 使高兴, 乐于
vi. 感到高兴(或愉快、快乐)"
be inherent in,"为…所固有,是…的固有性质;生来的"
instant,"n. 立即, 瞬间
a. 紧急的, 立即的, 即时的"
available,"a. 可利用的, 可获得的, 有效的
"
inexplicable,"a. 不能说明的, 不能解释的, 费解的"
compelling,"a. 强制的, 强迫性的, 激发兴趣的"
advent,"n. 来到, 来临"
fantastically,"adv. 空想地, 捕风捉影地"
at the beginning of,在…刚开始的时候
endow,"vt. 捐赠, 捐助, 赋予
"
rudimentary,"a. 基本的, 起码的, 初步的, 发展不完全的, 残留的, 退化的
"
manufacturing,"n. 制造业
a. 制造业的"
microchip,"n. 微型集成电路片, 微片, 芯片
"
bring about,"na. 造成；带来；【航】(使船)回转
"
primary,"n. 最主要者, 原色
a. 主要的, 初期的, 根本的, 原始的, 首要的, 基本的
"
tertiary,"a. 第三的, 第三位的, 第三产业的
n. 第三修道会会员, 第三纪
第三的; 三代的(指无机盐)"
on the rise,"在上涨, 在增长"
janitorial,a. 管理的(janitor的变形)
programmer,"n. 程序员
"
It is argued that ...,"(有人)争辩说..., (有人)用辩论证明..., 已经表/证明..."
be classified as,归类称为...
rote,"n. 机械性的背诵, 死记硬背"
literacy,"n. 读写能力, 识字, 精通文学"
conceive,"vt. 构思, 认为
vi. 怀孕"
productivity,"n. 生产力
"
competent,"a. 能干的, 胜任的, 有效的, 足够的
"
robot,"n. 机械人, 自动机械, 机械般工作的人
"
breakthrough,"n. 突破
"
unimagined,"a. 没有想到过的, 从未设想过的, 无法想象的"
take the lead,"为首, 带头"
standardized,a. 标准化的；标准的；定型的
flexible,"a. 易曲的, 灵活的, 柔顺的, 能变形的, 可通融的
"
customized,n. 自定义；客制化；自定义级别
hence,"adv. 因此, 从此"
equip with, 装备，配备
resettable,可重调
specialty,"n. 专业, 专长, 特产, 特制品, 特性, 特点
a. 专门的, 独立的"
stainless,"a. 无瑕疵的, 不锈的
"
titanium,"n. 钛
"
capital,"n. 首都, 大写字母, 资本
a. 首都的, 重要的"
transition,"n. 转变, 转换, 变迁, 过渡时期, 临时转调
"
inevitably,adv. 不可避免地
lag behind,落后(于...)
automate,"vt.vi. (使)自动化
"
existence,"n. 存在, 生存
"
transfer,"n. 迁移, 移动, 传递, 转让, 转移, 过户, 汇兑, 换车
vt. 使转移, 调转, 调任, 改变, 传递, 转让
vi. 转移, 转学, 转职, 换车
"
transfer sth. to ...,转学到
transfer sth. from ... to ...,无
transfer sb. to ...,转学到
transfer sb. from ... to ...,无
at the expense of,"归...付费, 在损害...的情况下
"
bluntly,"adv. 坦率地, 率直地"
dictum,"n. 声明, 格言, 法官意见
"
resuscitate,"v. (使)复苏, (使)复兴"
making,"n. 制造, (手工)制造业, 制作, 形成, 发展, 要素, 内在因素, 赚头, 制造物"
piracy,"n. 海盗行为, 海上劫掠, 剽窃, 著作权侵害, 非法翻印
"
amazing,a. 令人惊异的
intellectual,"n. 有知识者, 知识分子, 凭理智做事者
a. 智力的, 用脑力的, 聪明的"
property,"n. 财产, 所有权, 性质, 属性
"
benefit,"n. 利益
vt. 有益于
vi. 受益"
debate,"n. 辩论, 讨论
v. 争论, 辩论"
issue,"n. 发行, 问题, 后果, 流出, 出口, 争端
vi. 发行, 流出, 造成...结果, 传下
vt. 使流出, 放出, 发行, 发布, 发给"
litigation,"n. 诉讼, 起诉
"
for the most part,在极大程度上
profit,"n. 利润, 赢利, 利益
vi. 有益, 获利, 赚钱
vt. 有益于"
notion,"n. 概念, 观念, 想法, 打算, 别致的小东西
"
concern,"n. 关心, 忧虑
vt. 与...有关, 使担心, 使挂念"
revenue,"n. 收入, 岁入, 税收, 税务局
"
legislation,"n. 立法, 法律
"
media,"n. 媒体
"
promote,"vt. 促进, 晋升, 创办, 推销
"
springboard,"n. 跳板, 出发点"
shot,"n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射
vt. 装弹, 使成颗粒状
a. 杂色的, 交织着的, 渗透的, 点焊的, 破旧的
shoot的过去式和过去分词"
access,"n. 通路, 入口, 接近, 进入, 使用权, 发作
vt. 访问, 存取, 接近, 使用
"
focus on, 致力于; 使聚焦于; 对（某事或做某事）予以注意; 把…作为兴趣中心
subsequent,"a. 后来的, 接下去的
"
for purpose,无
intent,"n. 意图, 含义, 故意
a. 专心的, 决心的, 热心的"
predict,"v. 预知, 预言, 预报"
overrun,"n. 蔓延, 风行一时, 超过限度
vt. 蔓延, 蹂躏, 超过, 泛滥
vi. 泛滥, 超载限度
"
pay-per-view,每收视一次付费
consist of,由...组成
charge,"n. 指控, 费用, 冲锋, 电荷, 炸药, 主管, 被托管人, 命令
vt. 控诉, 加罪于, 使充满, 使充电, 使承担
vi. 冲锋, 要价, 收费"
further,"a. 更远的, 此外的, 更多的
vt. 促进, 增进, 助长
adv. 更进一步地, 更远地, 此外"
compile,"vt. 编译, 编辑, 编纂, 收集
"
responsible,"a. 有责任的, 负责的, 责任重大的
"
illegal,"a. 违法的, 不合规定的
"
ban,"n. 禁令
vt. 禁止, 取缔"
preach,"v. 传道, 讲道, 说教, 宣讲, 鼓吹
n. 说教, 布道"
